Experiment;Model;Simulation;S;B;L;T;Graph Seed;Dynamics Seed;Steps;q;Time to Fixation;Jazz;Stuff
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.39380761523046093;767;996;2000;0.2982515240577405;529;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.40180360721442887;767;996;2000;0.33660997814521765;509;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.4097995991983968;767;996;2000;0.3434382706766512;432;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.41779559118236476;767;996;2000;0.36102779138600594;522;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.4257915831663327;767;996;2000;0.34911486727350044;525;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.4337875751503006;767;996;2000;0.3554253703600715;499;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.44178356713426853;767;996;2000;0.3811963010090032;559;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.44977955911823647;767;996;2000;0.40850124640843;563;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.4577755511022044;767;996;2000;0.41643497761518;563;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.46577154308617236;767;996;2000;0.4289664970564356;504;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.4737675350701403;767;996;2000;0.4509264522359077;513;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.48176352705410824;767;996;2000;0.4623359714340144;496;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.48975951903807613;767;996;2000;0.4702424252495141;544;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.4977555110220441;767;996;2000;0.5170787697765417;663;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.505751503006012;767;996;2000;0.5177035203939929;625;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.51374749498998;767;996;2000;0.4982545130020407;522;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5217434869739479;767;996;2000;0.4993997447709252;506;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5297394789579158;767;996;2000;0.521436607994428;447;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5377354709418838;767;996;2000;0.5273682529467527;506;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5457314629258517;767;996;2000;0.5455533003903897;446;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5537274549098197;767;996;2000;0.5728320842234325;555;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5617234468937876;767;996;2000;0.5901387780911106;470;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5697194388777556;767;996;2000;0.5913412007898216;494;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5777154308617235;767;996;2000;0.5719329974387689;567;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5857114228456914;767;996;2000;0.5824690500493227;512;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.5937074148296593;767;996;2000;0.6224837146149446;505;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6017034068136272;767;996;2000;0.6336040204929135;543;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6096993987975952;767;996;2000;0.6386235121663537;586;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6176953907815631;767;996;2000;0.6735248668025821;501;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.625691382765531;767;996;2000;0.646884556859585;494;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.633687374749499;767;996;2000;0.6753649131731798;453;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6416833667334669;767;996;2000;0.662185459089159;512;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6496793587174349;767;996;2000;0.6938216864517298;525;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6576753507014028;767;996;2000;0.6347869310243291;551;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6656713426853708;767;996;2000;0.6416978733712735;502;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6736673346693387;767;996;2000;0.678079070188861;565;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6816633266533066;767;996;2000;0.6323646474299515;576;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6896593186372746;767;996;2000;0.6618963838296261;593;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.6976553106212425;767;996;2000;0.66070195702954;496;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7056513026052105;767;996;2000;0.7208347292832121;520;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7136472945891783;767;996;2000;0.6880376901765681;482;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7216432865731462;767;996;2000;0.6910105818948216;491;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7296392785571142;767;996;2000;0.7427111432911501;498;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7376352705410821;767;996;2000;0.7297462123585461;531;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7456312625250501;767;996;2000;0.7680020034404448;491;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.753627254509018;767;996;2000;0.7591462849313562;568;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.761623246492986;767;996;2000;0.7933098908651129;561;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7696192384769539;767;996;2000;0.8701562776271098;596;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7776152304609218;767;996;2000;0.8684050702731552;612;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7856112224448898;767;996;2000;0.7931057985307646;701;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.7936072144288577;767;996;2000;0.8480255457443796;551;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8016032064128257;767;996;2000;0.8021568512612922;682;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8095991983967936;767;996;2000;0.7940235397874732;610;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8175951903807616;767;996;2000;0.8147995770665903;502;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8255911823647295;767;996;2000;0.8610315920936773;498;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8335871743486974;767;996;2000;0.9056070540995547;547;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8415831663326654;767;996;2000;0.8530897615482289;522;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8495791583166332;767;996;2000;0.996892250431999;582;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8575751503006012;767;996;2000;0.8445142156474563;510;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8655711422845691;767;996;2000;0.8295374557200172;540;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.873567134268537;767;996;2000;0.8640177465912643;564;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.881563126252505;767;996;2000;0.9065725657153941;605;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8895591182364729;767;996;2000;0.9332127806222819;606;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8975551102204409;767;996;2000;1.0012357595260604;660;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9055511022044088;767;996;2000;0.949579767347005;771;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9135470941883768;767;996;2000;0.9062025138021761;614;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9215430861723447;767;996;2000;0.9806855000297358;561;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9295390781563126;767;996;2000;0.9379631164562325;563;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9375350701402806;767;996;2000;0.9726063291952933;619;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9455310621242485;767;996;2000;0.9887575854393751;727;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9535270541082165;767;996;2000;0.9327022029640788;532;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9615230460921844;767;996;2000;0.9938541590564327;503;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9695190380761523;767;996;2000;1.003245143536776;720;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9775150300601202;767;996;2000;1.0187617991172302;596;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9855110220440881;767;996;2000;1.0734468863247155;582;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.9935070140280561;767;996;2000;1.1836587297396448;538;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.001503006012024;767;996;2000;1.0497227540081782;525;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0094989979959919;767;996;2000;1.0343271755966272;645;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.01749498997996;767;996;2000;1.0373520763175557;515;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.025490981963928;767;996;2000;1.1041833028436743;670;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0334869739478958;767;996;2000;1.0672425999352264;539;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0414829659318636;767;996;2000;1.0867255947435803;830;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0494789579158317;767;996;2000;1.2177127692806586;699;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0574749498997995;767;996;2000;1.1717352696872623;698;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0654709418837676;767;996;2000;1.1070583908037788;529;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0734669338677354;767;996;2000;1.2348044201824842;901;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0814629258517034;767;996;2000;1.1653933261924259;708;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0894589178356713;767;996;2000;1.1868099119434015;598;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.0974549098196393;767;996;2000;1.2062971120541537;615;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.1054509018036072;767;996;2000;1.190783923941388;700;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.1134468937875752;767;996;2000;1.3047923161111048;959;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.121442885771543;767;996;2000;1.3275395885469106;929;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.129438877755511;767;996;2000;1.3164875938915872;888;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.137434869739479;767;996;2000;1.2391144376634906;815;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.145430861723447;767;996;2000;1.2332510517845612;753;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.1534268537074148;767;996;2000;1.3434601432555278;938;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.1614228456913829;767;996;2000;1.2685213983106776;618;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.1694188376753507;767;996;2000;1.2582437089553462;916;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.1774148296593185;767;996;2000;1.1726321136328433;559;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.1854108216432866;767;996;2000;1.285443012083246;575;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.1934068136272544;767;996;2000;1.181531929380151;557;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2014028056112225;767;996;2000;1.3386410325488316;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2093987975951903;767;996;2000;1.2683600747003336;1155;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2173947895791584;767;996;2000;1.3015451374814275;699;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2253907815631262;767;996;2000;1.396079844090988;1009;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2333867735470943;767;996;2000;1.3443950498055721;909;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.241382765531062;767;996;2000;1.3519405173064576;748;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2493787575150301;767;996;2000;1.5323086959401497;1177;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.257374749498998;767;996;2000;1.4012573620062823;581;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.265370741482966;767;996;2000;1.2985694450786411;910;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2733667334669339;767;996;2000;1.3550224119213223;925;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.281362725450902;767;996;2000;1.5169024021964308;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2893587174348697;767;996;2000;1.5943488099755263;894;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.2973547094188376;767;996;2000;1.6661224606664893;1638;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3053507014028056;767;996;2000;1.8379199131389687;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3133466933867735;767;996;2000;1.7170624461941717;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3213426853707415;767;996;2000;1.5535490805853511;1449;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3293386773547093;767;996;2000;1.8509154042756635;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3373346693386774;767;996;2000;1.6004654771290023;1813;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3453306613226452;767;996;2000;1.6299103514673772;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3533266533066133;767;996;2000;1.680085919415788;1113;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3613226452905811;767;996;2000;1.7997681678944073;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3693186372745492;767;996;2000;1.5751521788381657;1263;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.377314629258517;767;996;2000;1.536870753360748;871;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.385310621242485;767;996;2000;1.5854569837893622;865;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.3933066132264529;767;996;2000;1.6295302076343912;932;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.401302605210421;767;996;2000;1.5451236720730657;896;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4092985971943888;767;996;2000;1.695454914370389;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4172945891783566;767;996;2000;1.743120012260223;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4252905811623247;767;996;2000;1.6059429202392428;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4332865731462925;767;996;2000;1.745429466076159;1688;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4412825651302605;767;996;2000;1.7246555233600673;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4492785571142284;767;996;2000;1.7680467342154382;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4572745490981964;767;996;2000;1.7741398644865298;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4652705410821643;767;996;2000;1.8145657107845645;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4732665330661323;767;996;2000;1.843275338011289;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4812625250501001;767;996;2000;1.9256042108805898;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.4892585170340682;767;996;2000;1.8620876800553448;1464;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.497254509018036;767;996;2000;1.715706989744104;1081;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.505250501002004;767;996;2000;1.9270973454051867;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.513246492985972;767;996;2000;1.6961049723779649;1377;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.52124248496994;767;996;2000;1.9394659102642726;0;No Consensus;No Consensus
